id;value;weekday_string;weekday
2018-12-22_02-43;36114;Samstag;5
2018-12-22_02-44;38345;Samstag;5
2018-12-22_02-45;34712;Samstag;5
2018-12-22_02-46;35775;Samstag;5
2018-12-22_02-47;38358;Samstag;5
2018-12-22_02-48;34111;Samstag;5
2018-12-22_02-49;37184;Samstag;5
2018-12-22_02-50;37474;Samstag;5
2018-12-22_02-51;34957;Samstag;5
2018-12-22_02-52;35845;Samstag;5
2018-12-22_02-53;36504;Samstag;5
2018-12-22_02-54;35464;Samstag;5
2018-12-22_02-55;36514;Samstag;5
2018-12-22_02-56;35240;Samstag;5
2018-12-22_02-57;34556;Samstag;5
2018-12-22_02-58;36983;Samstag;5
2018-12-22_02-59;34699;Samstag;5
2018-12-22_03-00;35627;Samstag;5
2018-12-22_03-01;36583;Samstag;5
2018-12-22_03-02;34733;Samstag;5
2018-12-22_03-03;35077;Samstag;5
2018-12-22_03-04;37885;Samstag;5
2018-12-22_03-05;33569;Samstag;5
2018-12-22_03-06;36333;Samstag;5
2018-12-22_03-07;36623;Samstag;5
2018-12-22_03-08;32923;Samstag;5
2018-12-22_03-09;36709;Samstag;5
2018-12-22_03-10;35132;Samstag;5
2018-12-22_03-11;34835;Samstag;5
2018-12-22_03-12;35681;Samstag;5
2018-12-22_03-13;36690;Samstag;5
2018-12-22_03-14;34873;Samstag;5
2018-12-22_03-15;36490;Samstag;5
2018-12-22_03-16;35141;Samstag;5
2018-12-22_03-17;35367;Samstag;5
2018-12-22_03-18;36754;Samstag;5
2018-12-22_03-19;35000;Samstag;5
2018-12-22_03-20;35738;Samstag;5
2018-12-22_03-21;39797;Samstag;5
2018-12-22_03-22;34207;Samstag;5
2018-12-22_03-23;35275;Samstag;5
2018-12-22_03-24;36513;Samstag;5
2018-12-22_03-25;35836;Samstag;5
2018-12-22_03-26;35388;Samstag;5
2018-12-22_03-27;37876;Samstag;5
2018-12-22_03-28;33893;Samstag;5
2018-12-22_03-29;35760;Samstag;5
2018-12-22_03-30;38451;Samstag;5
2018-12-22_03-31;35305;Samstag;5
2018-12-22_03-32;34733;Samstag;5
2018-12-22_03-33;37644;Samstag;5
2018-12-22_03-34;36800;Samstag;5
2018-12-22_03-35;35257;Samstag;5
2018-12-22_03-36;37157;Samstag;5
2018-12-22_03-37;36871;Samstag;5
2018-12-22_03-38;34499;Samstag;5
2018-12-22_03-39;36777;Samstag;5
2018-12-22_03-40;36739;Samstag;5
2018-12-22_03-41;37466;Samstag;5
2018-12-22_03-42;34660;Samstag;5
2018-12-22_03-43;37539;Samstag;5
2018-12-22_03-44;38063;Samstag;5
2018-12-22_03-45;33730;Samstag;5
2018-12-22_03-46;37170;Samstag;5
2018-12-22_03-47;37886;Samstag;5
2018-12-22_03-48;35857;Samstag;5
2018-12-22_03-49;36684;Samstag;5
2018-12-22_03-50;37263;Samstag;5
2018-12-22_03-51;35788;Samstag;5
2018-12-22_03-52;37202;Samstag;5
2018-12-22_03-53;37773;Samstag;5
2018-12-22_03-54;35898;Samstag;5
2018-12-22_03-55;36207;Samstag;5
2018-12-22_03-56;37380;Samstag;5
2018-12-22_03-57;35364;Samstag;5
2018-12-22_03-58;36390;Samstag;5
2018-12-22_03-59;37968;Samstag;5
2018-12-22_04-00;36230;Samstag;5
2018-12-22_04-01;36443;Samstag;5
2018-12-22_04-02;37527;Samstag;5
2018-12-22_04-03;37428;Samstag;5
2018-12-22_04-04;35874;Samstag;5
2018-12-22_04-05;37232;Samstag;5
2018-12-22_04-06;37917;Samstag;5
2018-12-22_04-07;36886;Samstag;5
2018-12-22_04-08;37242;Samstag;5
2018-12-22_04-09;38676;Samstag;5
2018-12-22_04-10;37727;Samstag;5
2018-12-22_04-11;35485;Samstag;5
2018-12-22_04-12;37557;Samstag;5
2018-12-22_04-13;38798;Samstag;5
2018-12-22_04-14;36074;Samstag;5
2018-12-22_04-15;37461;Samstag;5
2018-12-22_04-16;39054;Samstag;5
2018-12-22_04-17;36524;Samstag;5
2018-12-22_04-18;38067;Samstag;5
2018-12-22_04-19;38388;Samstag;5
2018-12-22_04-20;36869;Samstag;5
2018-12-22_04-21;37618;Samstag;5
2018-12-22_04-22;39092;Samstag;5
2018-12-22_04-23;36982;Samstag;5
2018-12-22_04-24;37158;Samstag;5
2018-12-22_04-25;38281;Samstag;5
2018-12-22_04-26;37607;Samstag;5
2018-12-22_04-27;37818;Samstag;5
2018-12-22_04-28;38552;Samstag;5
2018-12-22_04-29;37359;Samstag;5
2018-12-22_04-30;37974;Samstag;5
2018-12-22_04-31;36484;Samstag;5
2018-12-22_04-32;39874;Samstag;5
2018-12-22_04-33;37017;Samstag;5
2018-12-22_04-34;38472;Samstag;5
2018-12-22_04-35;39797;Samstag;5
2018-12-22_04-36;37895;Samstag;5
2018-12-22_04-37;37669;Samstag;5
2018-12-22_04-38;37663;Samstag;5
2018-12-22_04-39;39255;Samstag;5
2018-12-22_04-40;38982;Samstag;5
2018-12-22_04-41;37697;Samstag;5
2018-12-22_04-42;40090;Samstag;5
2018-12-22_04-43;38462;Samstag;5
2018-12-22_04-44;38889;Samstag;5
2018-12-22_04-45;38835;Samstag;5
2018-12-22_04-46;38321;Samstag;5
2018-12-22_04-47;39903;Samstag;5
2018-12-22_04-48;39443;Samstag;5
2018-12-22_04-49;38596;Samstag;5
2018-12-22_04-50;39915;Samstag;5
2018-12-22_04-51;39333;Samstag;5
2018-12-22_04-52;38514;Samstag;5
2018-12-22_04-53;38923;Samstag;5
2018-12-22_04-54;39683;Samstag;5
2018-12-22_04-55;38801;Samstag;5
2018-12-22_04-56;39290;Samstag;5
2018-12-22_04-57;39560;Samstag;5
2018-12-22_04-58;39051;Samstag;5
2018-12-22_04-59;38722;Samstag;5
2018-12-22_05-00;40037;Samstag;5
2018-12-22_05-01;39295;Samstag;5
2018-12-22_05-02;39256;Samstag;5
2018-12-22_05-03;41060;Samstag;5
2018-12-22_05-04;37556;Samstag;5
2018-12-22_05-05;40469;Samstag;5
2018-12-22_05-06;39591;Samstag;5
2018-12-22_05-07;37596;Samstag;5
2018-12-22_05-08;39949;Samstag;5
2018-12-22_05-09;40348;Samstag;5
2018-12-22_05-10;38874;Samstag;5
2018-12-22_05-11;39754;Samstag;5
2018-12-22_05-12;39871;Samstag;5
2018-12-22_05-13;39715;Samstag;5
2018-12-22_05-14;40648;Samstag;5
2018-12-22_05-15;40927;Samstag;5
2018-12-22_05-16;39900;Samstag;5
2018-12-22_05-17;41446;Samstag;5
2018-12-22_05-18;40504;Samstag;5
2018-12-22_05-19;39649;Samstag;5
2018-12-22_05-20;42698;Samstag;5
2018-12-22_05-21;40921;Samstag;5
2018-12-22_05-22;41397;Samstag;5
2018-12-22_05-23;42863;Samstag;5
2018-12-22_05-24;40992;Samstag;5
2018-12-22_05-25;41093;Samstag;5
2018-12-22_05-26;43250;Samstag;5
2018-12-22_05-27;41149;Samstag;5
2018-12-22_05-28;43227;Samstag;5
2018-12-22_05-29;43376;Samstag;5
2018-12-22_05-30;39835;Samstag;5
2018-12-22_05-31;45777;Samstag;5
2018-12-22_05-32;44489;Samstag;5
2018-12-22_05-33;42104;Samstag;5
2018-12-22_05-34;43384;Samstag;5
2018-12-22_05-35;44015;Samstag;5
2018-12-22_05-36;44673;Samstag;5
2018-12-22_05-37;43902;Samstag;5
2018-12-22_05-38;43821;Samstag;5
2018-12-22_05-39;47291;Samstag;5
2018-12-22_05-40;44123;Samstag;5
2018-12-22_05-41;45087;Samstag;5
2018-12-22_05-42;47798;Samstag;5
2018-12-22_05-43;47059;Samstag;5
2018-12-22_05-44;44607;Samstag;5
2018-12-22_05-45;46483;Samstag;5
2018-12-22_05-46;48852;Samstag;5
2018-12-22_05-47;47435;Samstag;5
2018-12-22_05-48;46515;Samstag;5
2018-12-22_05-49;49160;Samstag;5
2018-12-22_05-50;49217;Samstag;5
2018-12-22_05-51;48611;Samstag;5
2018-12-22_05-52;49172;Samstag;5
2018-12-22_05-53;48983;Samstag;5
2018-12-22_05-54;49846;Samstag;5
2018-12-22_05-55;50405;Samstag;5
2018-12-22_05-56;50077;Samstag;5
2018-12-22_05-57;50188;Samstag;5
2018-12-22_05-58;50883;Samstag;5
2018-12-22_05-59;49272;Samstag;5
2018-12-22_06-00;51664;Samstag;5
2018-12-22_06-01;51703;Samstag;5
2018-12-22_06-02;50624;Samstag;5
2018-12-22_06-03;49721;Samstag;5
2018-12-22_06-04;53137;Samstag;5
2018-12-22_06-05;51431;Samstag;5
2018-12-22_06-06;52822;Samstag;5
2018-12-22_06-07;52474;Samstag;5
2018-12-22_06-08;52910;Samstag;5
2018-12-22_06-09;53920;Samstag;5
2018-12-22_06-10;54189;Samstag;5
2018-12-22_06-11;52539;Samstag;5
2018-12-22_06-12;54952;Samstag;5
2018-12-22_06-13;55976;Samstag;5
2018-12-22_06-14;54988;Samstag;5
2018-12-22_06-15;54520;Samstag;5
2018-12-22_06-16;54748;Samstag;5
2018-12-22_06-17;57596;Samstag;5
2018-12-22_06-18;54157;Samstag;5
2018-12-22_06-19;60951;Samstag;5
2018-12-22_06-20;54554;Samstag;5
2018-12-22_06-21;59075;Samstag;5
2018-12-22_06-22;58905;Samstag;5
2018-12-22_06-23;57700;Samstag;5
2018-12-22_06-24;59678;Samstag;5
2018-12-22_06-25;58960;Samstag;5
2018-12-22_06-26;61131;Samstag;5
2018-12-22_06-27;59254;Samstag;5
2018-12-22_06-28;62350;Samstag;5
2018-12-22_06-29;61866;Samstag;5
2018-12-22_06-30;61874;Samstag;5
2018-12-22_06-31;63382;Samstag;5
2018-12-22_06-32;63593;Samstag;5
2018-12-22_06-33;64521;Samstag;5
2018-12-22_06-34;64752;Samstag;5
2018-12-22_06-35;63376;Samstag;5
2018-12-22_06-36;66288;Samstag;5
2018-12-22_06-37;69933;Samstag;5
2018-12-22_06-38;65729;Samstag;5
2018-12-22_06-39;68029;Samstag;5
2018-12-22_06-40;71558;Samstag;5
2018-12-22_06-41;67601;Samstag;5
2018-12-22_06-42;67745;Samstag;5
2018-12-22_06-43;72460;Samstag;5
2018-12-22_06-44;72882;Samstag;5
2018-12-22_06-45;72349;Samstag;5
2018-12-22_06-46;74994;Samstag;5
2018-12-22_06-47;71504;Samstag;5
2018-12-22_06-48;77094;Samstag;5
2018-12-22_06-49;75421;Samstag;5
2018-12-22_06-50;75923;Samstag;5
2018-12-22_06-51;79227;Samstag;5
2018-12-22_06-52;78555;Samstag;5
2018-12-22_06-53;76916;Samstag;5
2018-12-22_06-54;81103;Samstag;5
2018-12-22_06-55;79345;Samstag;5
2018-12-22_06-56;79149;Samstag;5
2018-12-22_06-57;79272;Samstag;5
2018-12-22_06-58;80520;Samstag;5
2018-12-22_06-59;79985;Samstag;5
2018-12-22_07-00;79488;Samstag;5
2018-12-22_07-01;82897;Samstag;5
2018-12-22_07-02;77948;Samstag;5
2018-12-22_07-03;80835;Samstag;5
2018-12-22_07-04;87948;Samstag;5
2018-12-22_07-05;85082;Samstag;5
2018-12-22_07-06;83283;Samstag;5
2018-12-22_07-07;84422;Samstag;5
2018-12-22_07-08;84209;Samstag;5
2018-12-22_07-09;84698;Samstag;5
2018-12-22_07-10;86771;Samstag;5
2018-12-22_07-11;87130;Samstag;5
2018-12-22_07-12;90595;Samstag;5
2018-12-22_07-13;84526;Samstag;5
2018-12-22_07-14;86382;Samstag;5
2018-12-22_07-15;90499;Samstag;5
2018-12-22_07-16;91374;Samstag;5
2018-12-22_07-17;91082;Samstag;5
2018-12-22_07-18;95742;Samstag;5
2018-12-22_07-19;92117;Samstag;5
2018-12-22_07-20;91891;Samstag;5
2018-12-22_07-21;93279;Samstag;5
2018-12-22_07-22;99032;Samstag;5
2018-12-22_07-23;96994;Samstag;5
2018-12-22_07-24;95201;Samstag;5
2018-12-22_07-25;98645;Samstag;5
2018-12-22_07-26;97299;Samstag;5
2018-12-22_07-27;98658;Samstag;5
2018-12-22_07-28;102041;Samstag;5
2018-12-22_07-29;100067;Samstag;5
2018-12-22_07-30;100196;Samstag;5
2018-12-22_07-31;105482;Samstag;5
2018-12-22_07-32;98945;Samstag;5
2018-12-22_07-33;105045;Samstag;5
2018-12-22_07-34;106873;Samstag;5
2018-12-22_07-35;104233;Samstag;5
2018-12-22_07-36;104964;Samstag;5
2018-12-22_07-37;107926;Samstag;5
2018-12-22_07-38;110268;Samstag;5
2018-12-22_07-39;107312;Samstag;5
2018-12-22_07-40;111808;Samstag;5
2018-12-22_07-41;112397;Samstag;5
2018-12-22_07-42;112975;Samstag;5
2018-12-22_07-43;112918;Samstag;5
2018-12-22_07-44;112845;Samstag;5
2018-12-22_07-45;117041;Samstag;5
2018-12-22_07-46;115155;Samstag;5
2018-12-22_07-47;118906;Samstag;5
2018-12-22_07-48;119073;Samstag;5
2018-12-22_07-49;123116;Samstag;5
2018-12-22_07-50;117690;Samstag;5
2018-12-22_07-51;120506;Samstag;5
2018-12-22_07-52;121437;Samstag;5
2018-12-22_07-53;126621;Samstag;5
2018-12-22_07-54;119856;Samstag;5
2018-12-22_07-55;123531;Samstag;5
2018-12-22_07-56;130880;Samstag;5
2018-12-22_07-57;126147;Samstag;5
2018-12-22_07-58;127549;Samstag;5
2018-12-22_07-59;121724;Samstag;5
2018-12-22_08-00;127403;Samstag;5
2018-12-22_08-01;124792;Samstag;5
2018-12-22_08-02;118009;Samstag;5
2018-12-22_08-03;125202;Samstag;5
2018-12-22_08-04;129355;Samstag;5
2018-12-22_08-05;123845;Samstag;5
2018-12-22_08-06;126589;Samstag;5
2018-12-22_08-07;125916;Samstag;5
2018-12-22_08-08;128116;Samstag;5
2018-12-22_08-09;129042;Samstag;5
2018-12-22_08-10;126581;Samstag;5
2018-12-22_08-11;128840;Samstag;5
2018-12-22_08-12;130192;Samstag;5
2018-12-22_08-13;130062;Samstag;5
2018-12-22_08-14;129708;Samstag;5
2018-12-22_08-15;135347;Samstag;5
2018-12-22_08-16;134590;Samstag;5
2018-12-22_08-17;134689;Samstag;5
2018-12-22_08-18;139279;Samstag;5
2018-12-22_08-19;137019;Samstag;5
2018-12-22_08-20;143852;Samstag;5
2018-12-22_08-21;149759;Samstag;5
2018-12-22_08-22;151131;Samstag;5
2018-12-22_08-23;152597;Samstag;5
2018-12-22_08-24;158423;Samstag;5
2018-12-22_08-25;149733;Samstag;5
2018-12-22_08-26;155183;Samstag;5
2018-12-22_08-27;157359;Samstag;5
2018-12-22_08-28;153690;Samstag;5
2018-12-22_08-29;157531;Samstag;5
2018-12-22_08-30;158170;Samstag;5
2018-12-22_08-31;163403;Samstag;5
2018-12-22_08-32;159613;Samstag;5
2018-12-22_08-33;161268;Samstag;5
2018-12-22_08-34;173160;Samstag;5
2018-12-22_08-35;166080;Samstag;5
2018-12-22_08-36;159694;Samstag;5
2018-12-22_08-37;167864;Samstag;5
2018-12-22_08-38;168354;Samstag;5
2018-12-22_08-39;167403;Samstag;5
2018-12-22_08-40;163506;Samstag;5
2018-12-22_08-41;174163;Samstag;5
2018-12-22_08-42;167006;Samstag;5
2018-12-22_08-43;171422;Samstag;5
2018-12-22_08-44;169161;Samstag;5
2018-12-22_08-45;177541;Samstag;5
2018-12-22_08-46;174235;Samstag;5
2018-12-22_08-47;174712;Samstag;5
2018-12-22_08-48;178791;Samstag;5
2018-12-22_08-49;176757;Samstag;5
2018-12-22_08-50;181763;Samstag;5
2018-12-22_08-51;178170;Samstag;5
2018-12-22_08-52;178413;Samstag;5
2018-12-22_08-53;183582;Samstag;5
2018-12-22_08-54;177946;Samstag;5
2018-12-22_08-55;181982;Samstag;5
2018-12-22_08-56;180403;Samstag;5
2018-12-22_08-57;186499;Samstag;5
2018-12-22_08-58;179705;Samstag;5
2018-12-22_08-59;183170;Samstag;5
2018-12-22_09-00;184384;Samstag;5
2018-12-22_09-01;183531;Samstag;5
2018-12-22_09-02;200814;Samstag;5
2018-12-22_09-03;204915;Samstag;5
2018-12-22_09-04;198000;Samstag;5
2018-12-22_09-05;194422;Samstag;5
2018-12-22_09-06;199099;Samstag;5
2018-12-22_09-07;193129;Samstag;5
2018-12-22_09-08;199100;Samstag;5
2018-12-22_09-09;196303;Samstag;5
2018-12-22_09-10;202948;Samstag;5
2018-12-22_09-11;194058;Samstag;5
2018-12-22_09-12;206587;Samstag;5
2018-12-22_09-13;201406;Samstag;5
2018-12-22_09-14;196375;Samstag;5
2018-12-22_09-15;209287;Samstag;5
2018-12-22_09-16;209320;Samstag;5
2018-12-22_09-17;199822;Samstag;5
2018-12-22_09-18;206712;Samstag;5
2018-12-22_09-19;219191;Samstag;5
2018-12-22_09-20;207593;Samstag;5
2018-12-22_09-21;211573;Samstag;5
2018-12-22_09-22;215013;Samstag;5
2018-12-22_09-23;206329;Samstag;5
2018-12-22_09-24;219860;Samstag;5
2018-12-22_09-25;224281;Samstag;5
2018-12-22_09-26;207382;Samstag;5
2018-12-22_09-27;212267;Samstag;5
2018-12-22_09-28;212637;Samstag;5
2018-12-22_09-29;215356;Samstag;5
2018-12-22_09-30;216602;Samstag;5
2018-12-22_09-31;231088;Samstag;5
2018-12-22_09-32;207890;Samstag;5
2018-12-22_09-33;219638;Samstag;5
2018-12-22_09-34;216204;Samstag;5
2018-12-22_09-35;221763;Samstag;5
2018-12-22_09-36;217142;Samstag;5
2018-12-22_09-37;222577;Samstag;5
2018-12-22_09-38;224808;Samstag;5
2018-12-22_09-39;217603;Samstag;5
2018-12-22_09-40;224654;Samstag;5
2018-12-22_09-41;219232;Samstag;5
2018-12-22_09-42;222738;Samstag;5
2018-12-22_09-43;230281;Samstag;5
2018-12-22_09-44;218172;Samstag;5
2018-12-22_09-45;224680;Samstag;5
2018-12-22_09-46;233959;Samstag;5
2018-12-22_09-47;233745;Samstag;5
2018-12-22_09-48;224325;Samstag;5
2018-12-22_09-49;227974;Samstag;5
2018-12-22_09-50;234921;Samstag;5
2018-12-22_09-51;225434;Samstag;5
2018-12-22_09-52;231901;Samstag;5
2018-12-22_09-53;233413;Samstag;5
2018-12-22_09-54;235585;Samstag;5
2018-12-22_09-55;233685;Samstag;5
2018-12-22_09-56;231410;Samstag;5
2018-12-22_09-57;232117;Samstag;5
2018-12-22_09-58;244054;Samstag;5
2018-12-22_09-59;248533;Samstag;5
2018-12-22_10-00;242587;Samstag;5
2018-12-22_10-01;255801;Samstag;5
2018-12-22_10-02;259665;Samstag;5
2018-12-22_10-03;241942;Samstag;5
2018-12-22_10-04;265698;Samstag;5
2018-12-22_10-05;264229;Samstag;5
2018-12-22_10-06;247775;Samstag;5
2018-12-22_10-07;246607;Samstag;5
2018-12-22_10-08;251113;Samstag;5
2018-12-22_10-09;184899;Samstag;5
2018-12-22_10-10;234663;Samstag;5
2018-12-22_10-11;250816;Samstag;5
2018-12-22_10-12;259111;Samstag;5
2018-12-22_10-13;246087;Samstag;5
2018-12-22_10-14;254762;Samstag;5
2018-12-22_10-15;265758;Samstag;5
2018-12-22_10-16;265685;Samstag;5
2018-12-22_10-17;258648;Samstag;5
2018-12-22_10-18;249172;Samstag;5
2018-12-22_10-19;262732;Samstag;5
2018-12-22_10-20;257960;Samstag;5
2018-12-22_10-21;250484;Samstag;5
2018-12-22_10-22;260971;Samstag;5
2018-12-22_10-23;255555;Samstag;5
2018-12-22_10-24;259744;Samstag;5
2018-12-22_10-25;257998;Samstag;5
2018-12-22_10-26;254694;Samstag;5
2018-12-22_10-27;262434;Samstag;5
2018-12-22_10-28;254070;Samstag;5
2018-12-22_10-29;259957;Samstag;5
2018-12-22_10-30;261255;Samstag;5
2018-12-22_10-31;259916;Samstag;5
2018-12-22_10-32;254363;Samstag;5
2018-12-22_10-33;263419;Samstag;5
2018-12-22_10-34;260097;Samstag;5
2018-12-22_10-35;262825;Samstag;5
2018-12-22_10-36;261174;Samstag;5
2018-12-22_10-37;261146;Samstag;5
2018-12-22_10-38;259624;Samstag;5
2018-12-22_10-39;266697;Samstag;5
2018-12-22_10-40;259908;Samstag;5
2018-12-22_10-41;256934;Samstag;5
2018-12-22_10-42;270441;Samstag;5
2018-12-22_10-43;261538;Samstag;5
2018-12-22_10-44;260972;Samstag;5
2018-12-22_10-45;263335;Samstag;5
2018-12-22_10-46;264765;Samstag;5
2018-12-22_10-47;262502;Samstag;5
2018-12-22_10-48;265161;Samstag;5
2018-12-22_10-49;264984;Samstag;5
2018-12-22_10-50;264308;Samstag;5
2018-12-22_10-51;257851;Samstag;5
2018-12-22_10-52;263643;Samstag;5
2018-12-22_10-53;268569;Samstag;5
2018-12-22_10-54;268645;Samstag;5
2018-12-22_10-55;259692;Samstag;5
2018-12-22_10-56;259419;Samstag;5
2018-12-22_10-57;273842;Samstag;5
2018-12-22_10-58;257452;Samstag;5
2018-12-22_10-59;260652;Samstag;5
2018-12-22_11-00;267109;Samstag;5
2018-12-22_11-01;267207;Samstag;5
2018-12-22_11-02;258205;Samstag;5
2018-12-22_11-03;265087;Samstag;5
2018-12-22_11-04;268408;Samstag;5
2018-12-22_11-05;266048;Samstag;5
2018-12-22_11-06;260872;Samstag;5
2018-12-22_11-07;256524;Samstag;5
2018-12-22_11-08;275283;Samstag;5
2018-12-22_11-09;261130;Samstag;5
2018-12-22_11-10;259700;Samstag;5
2018-12-22_11-11;270599;Samstag;5
2018-12-22_11-12;268277;Samstag;5
2018-12-22_11-13;258799;Samstag;5
2018-12-22_11-14;257573;Samstag;5
2018-12-22_11-15;272406;Samstag;5
2018-12-22_11-16;262048;Samstag;5
2018-12-22_11-17;259661;Samstag;5
2018-12-22_11-18;266252;Samstag;5
2018-12-22_11-19;265755;Samstag;5
2018-12-22_11-20;255812;Samstag;5
2018-12-22_11-21;260707;Samstag;5
2018-12-22_11-22;267273;Samstag;5
2018-12-22_11-23;259625;Samstag;5
2018-12-22_11-24;264934;Samstag;5
2018-12-22_11-25;255942;Samstag;5
2018-12-22_11-26;268071;Samstag;5
2018-12-22_11-27;260223;Samstag;5
2018-12-22_11-28;257028;Samstag;5
2018-12-22_11-29;255205;Samstag;5
2018-12-22_11-30;266290;Samstag;5
2018-12-22_11-31;253252;Samstag;5
2018-12-22_11-32;262644;Samstag;5
2018-12-22_11-33;262057;Samstag;5
2018-12-22_11-34;257571;Samstag;5
2018-12-22_11-35;254812;Samstag;5
2018-12-22_11-36;261536;Samstag;5
2018-12-22_11-37;257053;Samstag;5
2018-12-22_11-38;262144;Samstag;5
2018-12-22_11-39;261545;Samstag;5
2018-12-22_11-40;248822;Samstag;5
2018-12-22_11-41;261773;Samstag;5
2018-12-22_11-42;261097;Samstag;5
2018-12-22_11-43;257258;Samstag;5
2018-12-22_11-44;251074;Samstag;5
2018-12-22_11-45;267280;Samstag;5
2018-12-22_11-46;257768;Samstag;5
2018-12-22_11-47;252569;Samstag;5
2018-12-22_11-48;261030;Samstag;5
2018-12-22_11-49;258783;Samstag;5
2018-12-22_11-50;252458;Samstag;5
2018-12-22_11-51;255473;Samstag;5
2018-12-22_11-52;260875;Samstag;5
2018-12-22_11-53;256523;Samstag;5
2018-12-22_11-54;253534;Samstag;5
2018-12-22_11-55;252783;Samstag;5
2018-12-22_11-56;266824;Samstag;5
2018-12-22_11-57;248252;Samstag;5
2018-12-22_11-58;258658;Samstag;5
2018-12-22_11-59;250512;Samstag;5
2018-12-22_12-00;266144;Samstag;5
2018-12-22_12-01;246259;Samstag;5
2018-12-22_12-02;254901;Samstag;5
2018-12-22_12-03;260513;Samstag;5
2018-12-22_12-04;250633;Samstag;5
2018-12-22_12-05;255833;Samstag;5
2018-12-22_12-06;251032;Samstag;5
2018-12-22_12-07;259811;Samstag;5
2018-12-22_12-08;249049;Samstag;5
2018-12-22_12-09;252017;Samstag;5
2018-12-22_12-10;254352;Samstag;5
2018-12-22_12-11;252132;Samstag;5
2018-12-22_12-12;255279;Samstag;5
2018-12-22_12-13;251937;Samstag;5
2018-12-22_12-14;255027;Samstag;5
2018-12-22_12-15;253447;Samstag;5
2018-12-22_12-16;248879;Samstag;5
2018-12-22_12-17;261249;Samstag;5
2018-12-22_12-18;259701;Samstag;5
2018-12-22_12-19;249075;Samstag;5
2018-12-22_12-20;250455;Samstag;5
2018-12-22_12-21;244208;Samstag;5
2018-12-22_12-22;252247;Samstag;5
2018-12-22_12-23;254999;Samstag;5
2018-12-22_12-24;247279;Samstag;5
2018-12-22_12-25;250154;Samstag;5
2018-12-22_12-26;254356;Samstag;5
2018-12-22_12-27;249668;Samstag;5
2018-12-22_12-28;247148;Samstag;5
2018-12-22_12-29;250471;Samstag;5
2018-12-22_12-30;254446;Samstag;5
2018-12-22_12-31;240451;Samstag;5
2018-12-22_12-32;250572;Samstag;5
2018-12-22_12-33;243546;Samstag;5
2018-12-22_12-34;252439;Samstag;5
2018-12-22_12-35;246524;Samstag;5
2018-12-22_12-36;252828;Samstag;5
2018-12-22_12-37;247749;Samstag;5
2018-12-22_12-38;246298;Samstag;5
2018-12-22_12-39;257466;Samstag;5
2018-12-22_12-40;239602;Samstag;5
2018-12-22_12-41;248500;Samstag;5
2018-12-22_12-42;253054;Samstag;5
2018-12-22_12-43;241734;Samstag;5
2018-12-22_12-44;248488;Samstag;5
2018-12-22_12-45;257523;Samstag;5
2018-12-22_12-46;243639;Samstag;5
2018-12-22_12-47;246883;Samstag;5
2018-12-22_12-48;244636;Samstag;5
2018-12-22_12-49;254823;Samstag;5
2018-12-22_12-50;252802;Samstag;5
2018-12-22_12-51;249350;Samstag;5
2018-12-22_12-52;255643;Samstag;5
2018-12-22_12-53;248843;Samstag;5
2018-12-22_12-54;239734;Samstag;5
2018-12-22_12-55;257256;Samstag;5
2018-12-22_12-56;240073;Samstag;5
2018-12-22_12-57;246800;Samstag;5
2018-12-22_12-58;251756;Samstag;5
2018-12-22_12-59;247389;Samstag;5
2018-12-22_13-00;249792;Samstag;5
2018-12-22_13-01;247830;Samstag;5
2018-12-22_13-02;248714;Samstag;5
2018-12-22_13-03;237567;Samstag;5
2018-12-22_13-04;262676;Samstag;5
2018-12-22_13-05;246101;Samstag;5
2018-12-22_13-06;242357;Samstag;5
2018-12-22_13-07;248123;Samstag;5
2018-12-22_13-08;245067;Samstag;5
2018-12-22_13-09;253222;Samstag;5
2018-12-22_13-10;239762;Samstag;5
2018-12-22_13-11;254722;Samstag;5
2018-12-22_13-12;244128;Samstag;5
2018-12-22_13-13;244128;Samstag;5
2018-12-22_13-14;248543;Samstag;5
2018-12-22_13-15;251703;Samstag;5
2018-12-22_13-16;255138;Samstag;5
2018-12-22_13-17;238652;Samstag;5
2018-12-22_13-18;257359;Samstag;5
2018-12-22_13-19;245061;Samstag;5
2018-12-22_13-20;243011;Samstag;5
2018-12-22_13-21;247284;Samstag;5
2018-12-22_13-22;245660;Samstag;5
2018-12-22_13-23;248205;Samstag;5
2018-12-22_13-24;237665;Samstag;5
2018-12-22_13-25;251794;Samstag;5
