Datetime,Count
2018-12-22 02:20:00,7983.4000000000015
2018-12-22 02:25:00,7843.800000000001
2018-12-22 02:30:00,7699.200000000001
2018-12-22 02:35:00,7609.6
2018-12-22 02:40:00,7497.0
2018-12-22 02:45:00,7432.200000000001
2018-12-22 02:50:00,7371.0
2018-12-22 02:55:00,7388.200000000001
2018-12-22 03:00:00,7386.800000000001
2018-12-22 03:05:00,7448.000000000001
2018-12-22 03:10:00,7491.8
2018-12-22 03:15:00,7592.200000000001
2018-12-22 03:20:00,7646.6
2018-12-22 03:25:00,7735.4
2018-12-22 03:30:00,7794.800000000001
2018-12-22 03:35:00,7902.000000000001
2018-12-22 03:40:00,7981.000000000001
2018-12-22 03:45:00,8118.0
2018-12-22 03:50:00,8286.2
2018-12-22 03:55:00,8489.0
2018-12-22 04:00:00,8693.2
2018-12-22 04:05:00,8957.0
2018-12-22 04:10:00,9187.2
2018-12-22 04:15:00,9478.400000000001
2018-12-22 04:20:00,9768.6
2018-12-22 04:25:00,10095.6
2018-12-22 04:30:00,10369.4
2018-12-22 04:35:00,10684.199999999999
2018-12-22 04:40:00,10921.0
2018-12-22 04:45:00,11179.0
2018-12-22 04:50:00,11442.6
2018-12-22 04:55:00,11752.400000000001
2018-12-22 05:00:00,12146.4
2018-12-22 05:05:00,12611.4
2018-12-22 05:10:00,13161.800000000001
2018-12-22 05:15:00,13818.400000000001
2018-12-22 05:20:00,14594.6
2018-12-22 05:25:00,15461.400000000001
2018-12-22 05:30:00,16471.800000000003
2018-12-22 05:35:00,17562.800000000003
2018-12-22 05:40:00,18734.6
2018-12-22 05:45:00,19878.600000000002
2018-12-22 05:50:00,21039.0
2018-12-22 05:55:00,22215.0
2018-12-22 06:00:00,23497.4
2018-12-22 06:05:00,24853.2
2018-12-22 06:10:00,26484.0
2018-12-22 06:15:00,28324.4
2018-12-22 06:20:00,30457.4
2018-12-22 06:25:00,32824.2
2018-12-22 06:30:00,35489.200000000004
2018-12-22 06:35:00,38452.2
2018-12-22 06:40:00,41275.4
2018-12-22 06:45:00,43692.600000000006
2018-12-22 06:50:00,46098.0
2018-12-22 06:55:00,48419.40000000001
2018-12-22 07:00:00,50734.399999999994
2018-12-22 07:05:00,53507.200000000004
2018-12-22 07:10:00,56819.6
2018-12-22 07:15:00,60123.4
2018-12-22 07:20:00,63924.40000000001
2018-12-22 07:25:00,68102.0
2018-12-22 07:30:00,72462.8
2018-12-22 07:35:00,77365.2
2018-12-22 07:40:00,82107.20000000001
2018-12-22 07:45:00,86033.4
2018-12-22 07:50:00,89579.40000000001
2018-12-22 07:55:00,93085.6
2018-12-22 08:00:00,96390.0
2018-12-22 08:05:00,100288.8
2018-12-22 08:10:00,104831.80000000002
2018-12-22 08:15:00,109687.2
2018-12-22 08:20:00,114813.4
2018-12-22 08:25:00,120175.0
2018-12-22 08:30:00,126037.0
2018-12-22 08:35:00,132101.8
2018-12-22 08:40:00,137600.19999999998
2018-12-22 08:45:00,142158.6
2018-12-22 08:50:00,146000.80000000002
2018-12-22 08:55:00,149019.6
2018-12-22 09:00:00,151976.40000000002
2018-12-22 09:05:00,155396.8
2018-12-22 09:10:00,159443.2
2018-12-22 09:15:00,163483.4
2018-12-22 09:20:00,168054.0
2018-12-22 09:25:00,172570.0
2018-12-22 09:30:00,176979.4
2018-12-22 09:35:00,181472.6
2018-12-22 09:40:00,186086.0
2018-12-22 09:45:00,189458.40000000002
2018-12-22 09:50:00,192552.2
2018-12-22 09:55:00,195341.19999999998
2018-12-22 10:00:00,197540.8
2018-12-22 10:05:00,199751.8
2018-12-22 10:10:00,202381.2
2018-12-22 10:15:00,204747.00000000003
2018-12-22 10:20:00,206975.2
2018-12-22 10:25:00,209265.00000000003
2018-12-22 10:30:00,211304.40000000002
2018-12-22 10:35:00,213216.20000000004
2018-12-22 10:40:00,214594.20000000004
2018-12-22 10:45:00,215676.00000000003
2018-12-22 10:50:00,216138.80000000002
2018-12-22 10:55:00,216272.40000000002
2018-12-22 11:00:00,216234.40000000002
2018-12-22 11:05:00,215985.00000000003
2018-12-22 11:10:00,215260.60000000003
2018-12-22 11:15:00,214785.80000000002
2018-12-22 11:20:00,213876.4
2018-12-22 11:25:00,302672.6
2018-12-22 11:30:00,301962.0
2018-12-22 11:35:00,301519.2
2018-12-22 11:40:00,300700.4
2018-12-22 11:45:00,299882.0
2018-12-22 11:50:00,209145.00000000003
2018-12-22 11:55:00,207869.2
2018-12-22 12:00:00,206817.6
2018-12-22 12:05:00,205837.59999999998
2018-12-22 12:10:00,204977.20000000004
2018-12-22 12:15:00,204022.2
2018-12-22 12:20:00,203514.60000000003
2018-12-22 12:25:00,202789.80000000005
2018-12-22 12:30:00,202239.8
2018-12-22 12:35:00,202140.2
2018-12-22 12:40:00,201939.4
2018-12-22 12:45:00,201542.6
2018-12-22 12:50:00,201168.60000000003
2018-12-22 12:55:00,200750.4
2018-12-22 13:00:00,199787.40000000002
2018-12-22 13:05:00,199402.60000000003
2018-12-22 13:10:00,198917.80000000002
2018-12-22 13:15:00,198385.4
2018-12-22 13:20:00,198112.40000000002
2018-12-22 13:25:00,197842.2
2018-12-22 13:30:00,197412.40000000002
2018-12-22 13:35:00,197284.0
2018-12-22 13:40:00,197051.0
2018-12-22 13:45:00,196410.2
2018-12-22 13:50:00,195949.00000000003
2018-12-22 13:55:00,195083.8
2018-12-22 14:00:00,194044.00000000003
2018-12-22 14:05:00,192859.80000000002
2018-12-22 14:10:00,191638.0
2018-12-22 14:15:00,190422.60000000003
2018-12-22 14:20:00,189240.40000000002
2018-12-22 14:25:00,188144.00000000003
2018-12-22 14:30:00,186176.2
2018-12-22 14:35:00,185399.40000000002
2018-12-22 14:40:00,184970.2
2018-12-22 14:45:00,183945.80000000002
2018-12-22 14:50:00,183251.2
2018-12-22 14:55:00,183406.2
2018-12-22 15:00:00,182427.2
2018-12-22 15:05:00,181205.0
2018-12-22 15:10:00,180287.4
2018-12-22 15:15:00,179141.8
2018-12-22 15:20:00,177989.00000000003
2018-12-22 15:25:00,177165.0
2018-12-22 15:30:00,176209.80000000002
2018-12-22 15:35:00,175836.2
2018-12-22 15:40:00,175099.4
2018-12-22 15:45:00,174037.4
2018-12-22 15:50:00,172588.2
2018-12-22 15:55:00,171032.40000000002
2018-12-22 16:00:00,168697.80000000002
2018-12-22 16:05:00,166559.80000000002
2018-12-22 16:10:00,164996.40000000002
2018-12-22 16:15:00,163208.2
2018-12-22 16:20:00,161630.80000000002
2018-12-22 16:25:00,160727.4
2018-12-22 16:30:00,159775.0
2018-12-22 16:35:00,158880.2
2018-12-22 16:40:00,158192.6
2018-12-22 16:45:00,157309.8
2018-12-22 16:50:00,156336.4
2018-12-22 16:55:00,154795.40000000002
2018-12-22 17:00:00,152425.2
2018-12-22 17:05:00,149847.6
2018-12-22 17:10:00,147024.0
2018-12-22 17:15:00,143928.6
2018-12-22 17:20:00,140636.8
2018-12-22 17:25:00,137954.40000000002
2018-12-22 17:30:00,135213.4
2018-12-22 17:35:00,132550.0
2018-12-22 17:40:00,129812.60000000002
2018-12-22 17:45:00,127217.40000000002
2018-12-22 17:50:00,124059.6
2018-12-22 17:55:00,120981.40000000002
2018-12-22 18:00:00,117517.60000000002
2018-12-22 18:05:00,114375.40000000001
2018-12-22 18:10:00,111316.40000000002
2018-12-22 18:15:00,108586.80000000002
2018-12-22 18:20:00,105921.00000000003
2018-12-22 18:25:00,103413.00000000001
2018-12-22 18:30:00,100574.00000000001
2018-12-22 18:35:00,98172.80000000002
2018-12-22 18:40:00,95836.2
2018-12-22 18:45:00,93544.40000000001
2018-12-22 18:50:00,91386.0
2018-12-22 18:55:00,89090.4
2018-12-22 19:00:00,86467.2
2018-12-22 19:05:00,83686.0
2018-12-22 19:10:00,81078.00000000001
2018-12-22 19:15:00,78432.0
2018-12-22 19:20:00,76074.6
2018-12-22 19:25:00,73832.2
2018-12-22 19:30:00,71930.20000000001
2018-12-22 19:35:00,69913.2
2018-12-22 19:40:00,67969.6
2018-12-22 19:45:00,66026.40000000001
2018-12-22 19:50:00,64339.00000000001
2018-12-22 19:55:00,62512.4
2018-12-22 20:00:00,60662.200000000004
2018-12-22 20:05:00,58906.200000000004
2018-12-22 20:10:00,57222.600000000006
2018-12-22 20:15:00,55474.8
2018-12-22 20:20:00,53786.0
